eps,n_clusters,has_nan,silhouette_score,n_nans,perc_nan
0.7730000000000006,4,True,0.3222360917533423,8,0.1417685628211944
0.7740000000000005,4,True,0.3222360917533423,8,0.1417685628211944
0.7750000000000006,4,True,0.3222360917533423,8,0.1417685628211944
0.7760000000000005,4,True,0.3222360917533423,8,0.1417685628211944
0.7770000000000006,4,True,0.32836963833355876,7,0.12404749246854509
0.7780000000000005,4,True,0.32836963833355876,7,0.12404749246854509
0.7790000000000006,4,True,0.32836963833355876,7,0.12404749246854509
0.7800000000000005,4,True,0.32836963833355876,7,0.12404749246854509
0.7810000000000006,4,True,0.32836963833355876,7,0.12404749246854509
0.7820000000000005,4,True,0.32836963833355876,7,0.12404749246854509
0.7830000000000006,4,True,0.32836963833355876,7,0.12404749246854509
0.7840000000000005,4,True,0.32836963833355876,7,0.12404749246854509
0.7850000000000006,4,True,0.32836963833355876,7,0.12404749246854509
0.7860000000000005,4,True,0.32836963833355876,7,0.12404749246854509
0.7870000000000006,4,True,0.32836963833355876,7,0.12404749246854509
0.7880000000000005,4,True,0.32836963833355876,7,0.12404749246854509
0.7890000000000006,4,True,0.3342630548818076,6,0.10632642211589581
0.7900000000000005,4,True,0.3342630548818076,6,0.10632642211589581
0.7910000000000006,4,True,0.3342630548818076,6,0.10632642211589581
0.7920000000000005,4,True,0.3342630548818076,6,0.10632642211589581
0.7930000000000006,4,True,0.3342630548818076,6,0.10632642211589581
0.7940000000000005,4,True,0.3342630548818076,6,0.10632642211589581
0.7950000000000006,4,True,0.3342630548818076,6,0.10632642211589581
0.7960000000000005,4,True,0.3342630548818076,6,0.10632642211589581
0.7970000000000006,4,True,0.3342630548818076,6,0.10632642211589581
0.7980000000000005,4,True,0.3342630548818076,6,0.10632642211589581
0.7990000000000006,4,True,0.3342630548818076,6,0.10632642211589581
0.8000000000000005,4,True,0.3342630548818076,6,0.10632642211589581
0.8010000000000006,4,True,0.3342630548818076,6,0.10632642211589581
0.8020000000000005,4,True,0.3342630548818076,6,0.10632642211589581
0.8030000000000006,4,True,0.3342630548818076,6,0.10632642211589581
0.8040000000000005,4,True,0.3342630548818076,6,0.10632642211589581
0.8050000000000006,4,True,0.3342630548818076,6,0.10632642211589581
0.8060000000000005,4,True,0.3342630548818076,6,0.10632642211589581
0.8070000000000006,4,True,0.3342630548818076,6,0.10632642211589581
0.8080000000000005,4,True,0.3342630548818076,6,0.10632642211589581
0.8090000000000006,4,True,0.3342630548818076,6,0.10632642211589581
0.8100000000000005,4,True,0.3342630548818076,6,0.10632642211589581
0.8110000000000006,4,True,0.3342630548818076,6,0.10632642211589581
0.8120000000000005,4,True,0.3342630548818076,6,0.10632642211589581
0.8130000000000006,4,True,0.3342630548818076,6,0.10632642211589581
0.8140000000000005,4,True,0.3342630548818076,6,0.10632642211589581
0.8150000000000006,4,True,0.3342630548818076,6,0.10632642211589581
0.8160000000000005,4,True,0.3342630548818076,6,0.10632642211589581
0.8170000000000006,4,True,0.3342630548818076,6,0.10632642211589581
0.8180000000000005,4,True,0.3342630548818076,6,0.10632642211589581
0.8190000000000006,4,True,0.3342630548818076,6,0.10632642211589581
0.8200000000000005,4,True,0.3342630548818076,6,0.10632642211589581
0.8210000000000006,4,True,0.3342630548818076,6,0.10632642211589581
0.8220000000000005,4,True,0.3342630548818076,6,0.10632642211589581
0.8230000000000006,4,True,0.3342630548818076,6,0.10632642211589581
0.8240000000000005,4,True,0.3342630548818076,6,0.10632642211589581
