salario_media,variable,variable_booleano,vacaciones,teletrabajo,jornada_tipo,funciones,contrato_tipo,nivel_profesional,formacion_minima,personas_a_cargo,experiencia,num_tecnologias,num_habilidades,id
55.0,0.0,0.0,28.0,2.0,2.0,7.6,0.0,3.4,8.0,0.0,3.0,4.0,7.0,id_man_364
37.5,0.0,0.0,22.0,2.0,3.0,7.8,0.0,3.6,6.4,0.0,3.0,4.0,6.0,id_man_365
37.5,0.0,0.0,22.0,1.0,3.0,2.6,0.0,3.2,7.2,0.0,3.0,3.0,8.0,id_man_366
55.0,0.0,0.0,28.0,2.0,2.0,7.6,0.0,3.4,8.0,0.0,3.0,4.0,7.0,id_man_367
37.5,0.0,0.0,23.0,2.0,3.0,7.4,0.0,3.8,3.8,0.0,3.0,6.0,3.0,id_man_368
45.0,0.0,0.0,23.0,2.0,3.0,9.0,0.0,3.8,5.2,0.0,3.0,5.0,7.0,id_man_369
32.5,0.0,0.0,25.0,2.0,2.0,9.2,0.0,3.8,4.6,0.0,3.0,6.0,6.0,id_man_370
40.0,0.0,0.0,22.0,2.0,3.0,9.2,0.0,3.8,5.6,0.0,3.0,5.0,6.0,id_man_371
52.5,0.0,0.0,22.0,2.0,3.0,7.4,0.0,3.2,8.4,0.0,3.0,3.0,7.0,id_man_372
50.0,0.0,0.0,22.0,2.0,3.0,9.2,0.0,3.8,4.6,0.0,3.0,6.0,7.0,id_man_373
31.5,0.0,0.0,24.0,1.0,3.0,11.8,0.0,3.8,4.6,0.0,3.0,5.0,5.0,id_man_374
65.0,0.0,0.0,23.0,2.0,2.0,9.2,0.0,3.8,5.2,0.0,3.0,5.0,4.0,id_man_375
60.0,2.0,1.0,30.0,2.0,3.0,6.0,0.0,4.0,7.0,0.0,3.0,10.0,3.0,id_man_376
42.5,0.0,0.0,23.0,2.0,3.0,2.2,0.0,3.4,5.0,0.0,3.0,0.0,7.0,id_man_377
65.0,0.0,0.0,25.0,2.0,3.0,9.0,0.0,4.0,3.8,0.0,3.0,7.0,4.0,id_man_378
27.5,0.0,0.0,25.0,2.0,3.0,7.0,0.0,4.0,5.4,0.0,3.0,7.0,6.0,id_man_379
30.0,0.0,0.0,24.0,2.0,2.0,6.6,0.0,3.6,6.4,0.0,3.0,4.0,6.0,id_man_380
35.0,0.0,0.0,24.0,2.0,3.0,10.2,0.0,3.8,5.2,0.0,3.0,5.0,4.0,id_man_381
37.0,0.0,0.0,26.0,2.0,3.0,2.4,0.0,3.6,5.6,0.0,3.0,1.0,7.0,id_man_382
57.5,0.0,0.0,22.0,2.0,2.0,3.8,0.0,3.8,5.0,0.0,3.0,8.0,8.0,id_man_383
65.0,0.0,0.0,22.0,2.0,2.0,3.6,0.0,3.4,7.2,0.0,3.0,3.0,7.0,id_man_384
29.0,0.0,0.0,23.0,2.0,3.0,7.4,0.6,3.8,4.2,0.0,3.0,0.0,4.0,id_man_385
55.0,0.0,0.0,23.0,2.0,2.0,9.2,0.0,3.8,4.6,0.0,3.0,6.0,6.0,id_man_386
40.0,0.0,0.0,23.0,2.0,3.0,4.6,0.0,4.0,5.6,0.0,3.0,1.0,10.0,id_man_387
43.0,0.0,0.0,25.0,2.0,2.0,4.6,0.0,3.4,7.2,0.0,3.0,3.0,4.0,id_man_388
62.5,0.0,0.0,23.0,2.0,3.0,4.8,0.0,3.8,5.6,0.0,3.0,1.0,9.0,id_man_389
37.5,0.0,0.0,23.0,1.0,3.0,4.8,0.0,3.4,5.6,0.0,3.0,2.0,5.0,id_man_390
60.0,9.0,1.0,23.0,2.0,2.0,12.4,0.0,3.4,4.8,0.0,3.0,1.0,0.0,id_man_391
37.5,0.0,0.0,23.0,2.0,3.0,3.8,0.0,3.8,5.0,0.0,3.0,8.0,7.0,id_man_392
59.0,11.8,1.0,23.0,2.0,2.0,13.0,0.0,3.6,5.0,0.0,3.0,5.0,6.0,id_man_393
125.0,0.0,0.0,22.0,1.0,3.0,11.8,0.0,3.8,4.6,0.0,3.0,6.0,4.0,id_man_394
40.0,0.0,0.0,22.0,2.0,2.0,6.8,0.0,3.8,4.6,0.0,3.0,7.0,6.0,id_man_395
50.5,0.0,0.0,23.0,2.0,2.0,6.2,0.0,3.6,6.4,0.0,3.0,4.0,6.0,id_man_396
32.5,4.0,1.0,23.0,2.0,2.0,6.8,0.0,3.8,4.6,0.0,3.0,7.0,7.0,id_man_397
40.0,0.0,0.0,23.0,2.0,2.0,11.8,0.0,4.0,6.2,0.0,3.0,7.0,0.0,id_man_398
40.0,0.0,0.0,23.0,2.0,2.0,4.8,0.0,4.0,5.2,0.0,3.0,2.0,10.0,id_man_399
65.0,0.0,0.0,23.0,2.0,3.0,10.2,0.0,3.8,5.2,0.0,3.0,5.0,7.0,id_man_400
100.0,0.0,0.0,10.0,2.0,3.0,8.4,0.0,3.8,5.2,0.0,3.0,11.0,12.0,id_man_401
45.0,0.0,0.0,35.0,2.0,3.0,3.4,0.0,3.4,6.0,0.0,3.0,4.0,6.0,id_man_402
70.0,0.0,0.0,23.0,2.0,3.0,5.4,0.0,3.4,6.4,0.0,3.0,2.0,5.0,id_man_403
65.0,0.0,0.0,25.0,2.0,2.0,7.6,0.0,3.4,6.4,0.0,3.0,4.0,7.0,id_man_404
40.5,0.0,0.0,24.0,2.0,3.0,9.2,0.0,3.8,4.6,0.0,3.0,6.0,6.0,id_man_405
24.5,0.0,0.0,25.0,2.0,3.0,9.2,0.0,3.8,4.6,0.0,3.0,6.0,6.0,id_man_406
30.0,0.0,0.0,26.0,2.0,2.0,9.2,0.0,3.8,4.6,0.0,3.0,6.0,8.0,id_man_407
60.0,0.0,0.0,22.0,2.0,2.0,5.0,0.0,3.4,6.8,0.0,3.0,4.0,7.0,id_man_408
40.0,0.0,0.0,23.0,2.0,2.0,7.4,0.0,3.8,5.6,0.0,3.0,5.0,8.0,id_man_409
35.0,3.0,1.0,23.0,2.0,3.0,2.0,0.0,3.8,5.2,0.0,3.0,2.0,6.0,id_man_410
37.5,0.0,0.0,23.0,2.0,3.0,5.8,0.0,3.4,4.8,0.0,3.0,0.0,6.0,id_man_411
45.0,0.0,0.0,24.0,2.0,2.0,1.8,0.0,3.8,5.0,0.0,3.0,0.0,11.0,id_man_412
77.5,0.0,0.0,30.0,2.0,3.0,6.8,0.0,3.8,5.0,0.0,3.0,9.0,8.0,id_man_413
55.0,0.0,0.0,23.0,2.0,3.0,4.4,0.0,3.8,5.4,0.0,3.0,8.0,7.0,id_man_414
29.5,0.0,0.0,24.0,2.0,3.0,6.2,0.0,3.8,6.6,0.0,3.0,2.0,3.0,id_man_415
62.5,0.0,0.0,22.0,2.0,2.0,1.2,0.0,3.8,6.0,0.0,3.0,1.0,9.0,id_man_416
27.5,0.0,0.0,24.0,2.0,2.0,9.2,0.0,3.8,4.6,0.0,3.0,6.0,5.0,id_man_417
35.0,0.0,0.0,23.0,2.0,2.0,2.6,0.0,3.6,5.2,0.0,3.0,0.0,9.0,id_man_418
45.0,3.5,1.0,23.0,2.0,3.0,6.0,0.0,3.8,6.8,0.0,3.0,4.0,8.0,id_man_419
55.0,0.0,0.0,22.0,2.0,2.0,6.0,0.0,3.6,6.8,0.0,3.0,4.0,8.0,id_man_420
55.0,0.0,0.0,22.0,2.0,3.0,4.0,0.0,3.4,7.2,0.0,3.0,3.0,7.0,id_man_421
37.0,0.0,0.0,26.0,2.0,3.0,9.2,0.0,3.8,4.6,0.0,3.0,6.0,5.0,id_man_422
50.0,0.0,0.0,23.0,1.0,2.0,8.2,0.0,4.0,5.4,0.0,3.0,7.0,6.0,id_man_423
45.0,0.0,0.0,23.0,2.0,3.0,7.6,0.0,3.6,7.6,0.0,3.0,4.0,8.0,id_man_424
38.0,0.0,0.0,25.0,2.0,2.0,4.4,0.0,3.2,8.4,0.0,3.0,3.0,4.0,id_man_425
50.0,0.0,0.0,30.0,2.0,3.0,11.0,0.0,3.8,7.0,0.0,3.0,1.0,7.0,id_man_426
40.5,0.0,0.0,24.0,2.0,3.0,4.4,0.0,3.8,5.0,0.0,3.0,8.0,6.0,id_man_427
42.5,0.0,0.0,22.0,2.0,3.0,6.8,0.0,3.8,4.6,0.0,3.0,7.0,7.0,id_man_428
45.0,10.0,1.0,26.0,2.0,3.0,4.6,0.0,3.6,6.4,0.0,3.0,0.0,7.0,id_man_429
75.0,0.0,0.0,23.0,2.0,3.0,3.6,0.0,3.8,6.8,0.0,3.0,1.0,4.0,id_man_430
60.0,0.0,0.0,22.0,2.0,3.0,4.0,0.0,3.2,7.4,0.0,3.0,3.0,6.0,id_man_431
52.5,0.0,0.0,25.0,1.0,3.0,2.6,0.0,3.6,6.8,0.0,3.0,4.0,5.0,id_man_432
70.0,0.0,0.0,27.0,1.0,3.0,4.4,0.0,3.6,6.4,0.0,3.0,4.0,8.0,id_man_433
37.5,0.0,0.0,25.0,2.0,3.0,6.8,0.0,3.8,4.6,0.0,3.0,7.0,6.0,id_man_434
37.5,0.0,0.0,22.0,2.0,3.0,7.8,0.0,4.0,5.4,0.0,3.0,6.0,2.0,id_man_435
45.0,0.0,0.0,22.0,2.0,3.0,9.2,0.0,3.8,4.6,0.0,3.0,6.0,8.0,id_man_436
45.0,0.0,0.0,22.0,2.0,2.0,9.0,0.0,3.8,5.2,0.0,3.0,5.0,6.0,id_man_437
22.0,0.0,0.0,22.0,0.0,2.0,13.2,0.0,4.0,7.2,0.0,3.0,5.0,0.0,id_man_438
72.5,0.0,0.0,25.0,2.0,3.0,9.6,0.0,4.0,5.4,0.0,3.0,11.0,5.0,id_man_439
57.5,0.0,0.0,22.0,2.0,2.0,10.2,0.0,3.8,5.2,0.0,3.0,5.0,9.0,id_man_440
52.5,0.0,0.0,22.0,1.0,3.0,5.8,0.0,3.4,6.8,0.0,3.0,4.0,7.0,id_man_441
47.5,0.0,0.0,24.0,2.0,2.0,5.8,0.0,3.4,7.8,0.0,3.0,4.0,7.0,id_man_442
45.0,0.0,0.0,25.0,2.0,2.0,2.0,0.0,3.8,6.6,0.0,3.0,2.0,5.0,id_man_443
47.5,0.0,0.0,22.0,2.0,3.0,6.6,0.0,3.2,7.2,0.0,3.0,2.0,7.0,id_man_444
65.0,15.0,1.0,25.0,2.0,2.0,7.6,0.0,4.0,4.2,0.0,3.0,0.0,9.0,id_man_445
57.5,0.0,0.0,23.0,2.0,2.0,5.4,0.0,3.8,6.6,0.0,3.0,1.0,5.0,id_man_446
50.0,3.5,1.0,23.0,2.0,3.0,10.0,0.0,3.6,5.0,0.0,3.0,5.0,7.0,id_man_447
70.0,0.0,0.0,26.0,2.0,3.0,8.4,0.0,4.0,5.4,0.0,3.0,7.0,4.0,id_man_448
38.5,0.0,0.0,30.0,2.0,3.0,4.2,0.0,3.8,5.2,0.0,3.0,3.0,7.0,id_man_449
60.0,0.0,0.0,23.0,2.0,2.0,9.2,0.0,3.8,4.6,0.0,3.0,6.0,7.0,id_man_450
26.0,0.0,0.0,22.0,2.0,3.0,9.2,0.0,3.8,4.6,0.0,3.0,6.0,5.0,id_man_451
150.0,0.0,0.0,22.0,2.0,3.0,3.8,0.0,3.4,8.0,0.0,3.0,3.0,7.0,id_man_452
50.0,0.0,0.0,24.0,2.0,3.0,9.2,0.0,3.8,4.6,0.0,3.0,6.0,6.0,id_man_453
33.0,0.0,0.0,22.0,2.0,3.0,6.8,0.0,3.8,5.0,0.0,3.0,9.0,8.0,id_man_454
45.0,0.0,0.0,22.0,2.0,3.0,9.2,0.0,3.8,6.0,0.0,3.0,5.0,7.0,id_man_455
37.5,0.0,0.0,23.0,2.0,3.0,6.8,0.0,3.8,4.6,0.0,3.0,7.0,5.0,id_man_456
47.5,2.0,1.0,25.0,2.0,2.0,4.2,0.0,3.4,5.2,0.0,3.0,10.0,7.0,id_man_457
45.0,0.0,0.0,22.0,2.0,3.0,8.8,0.0,3.4,9.6,0.0,3.0,3.0,8.0,id_man_458
42.5,0.0,0.0,22.0,2.0,2.0,9.2,0.0,3.8,4.6,0.0,3.0,6.0,7.0,id_man_459
67.5,5.0,1.0,25.0,2.0,3.0,6.2,0.0,4.0,6.0,0.0,3.0,5.0,0.0,id_man_460
45.0,0.0,0.0,26.0,2.0,3.0,6.8,0.0,3.8,5.0,0.0,3.0,8.0,7.0,id_man_461
50.0,0.0,0.0,25.0,2.0,3.0,4.6,0.0,3.8,5.4,0.0,3.0,8.0,5.0,id_man_462
77.5,0.0,0.0,26.0,2.0,2.0,2.6,0.0,3.2,4.2,0.0,3.0,0.0,7.0,id_man_463
52.5,0.0,0.0,29.0,0.0,2.0,9.4,0.6,3.8,6.4,0.0,3.0,0.0,0.0,id_man_464
38.5,2.0,1.0,25.0,2.0,2.0,6.8,0.0,3.8,4.6,0.0,3.0,7.0,7.0,id_man_465
30.0,0.0,0.0,26.0,2.0,2.0,6.8,0.0,3.8,4.6,0.0,3.0,7.0,8.0,id_man_466
40.0,2.0,1.0,23.0,2.0,3.0,3.8,0.0,3.8,5.6,0.0,3.0,1.0,7.0,id_man_467
50.0,0.0,0.0,22.0,2.0,3.0,6.8,0.0,3.8,5.4,0.0,3.0,8.0,5.0,id_man_468
65.0,0.0,0.0,25.0,2.0,3.0,9.2,0.0,3.8,4.6,0.0,3.0,6.0,7.0,id_man_469
40.0,0.0,0.0,24.0,1.0,2.0,5.8,0.0,3.8,6.0,0.0,3.0,4.0,6.0,id_man_470
65.0,0.0,0.0,22.0,2.0,3.0,8.6,0.0,4.0,5.4,0.0,3.0,8.0,4.0,id_man_471
44.0,0.0,0.0,22.0,2.0,3.0,6.8,0.0,3.8,4.6,0.0,3.0,7.0,6.0,id_man_472
40.0,0.0,0.0,23.0,2.0,3.0,4.4,0.0,3.2,4.2,0.0,3.0,0.0,5.0,id_man_473
37.5,5.0,1.0,22.0,2.0,3.0,11.2,0.0,4.0,5.4,0.0,3.0,0.0,0.0,id_man_474
70.0,0.0,0.0,24.0,2.0,2.0,2.6,0.0,3.4,4.2,0.0,3.0,0.0,8.0,id_man_475
35.0,0.0,0.0,24.0,2.0,3.0,6.8,0.0,3.8,4.6,0.0,3.0,1.0,3.0,id_man_476
45.0,0.0,0.0,23.0,2.0,3.0,3.8,0.0,3.4,7.2,0.0,3.0,3.0,7.0,id_man_477
51.5,0.0,0.0,28.0,1.0,3.0,14.8,0.0,4.0,6.4,0.0,3.0,5.0,0.0,id_man_478
77.5,0.0,0.0,25.0,2.0,2.0,6.0,0.0,3.2,6.4,0.0,3.0,4.0,7.0,id_man_479
55.0,0.0,0.0,22.0,2.0,3.0,6.0,0.0,3.4,6.4,0.0,3.0,4.0,8.0,id_man_480
70.0,0.0,0.0,25.0,2.0,3.0,2.6,0.0,3.8,3.0,0.0,3.0,0.0,4.0,id_man_481
50.0,0.0,0.0,24.0,2.0,3.0,6.8,0.0,3.8,4.6,0.0,3.0,7.0,6.0,id_man_482
50.0,0.0,0.0,23.0,2.0,3.0,7.2,0.0,3.6,4.2,0.0,3.0,0.0,4.0,id_man_483
32.0,0.0,0.0,24.0,2.0,3.0,4.4,0.0,4.0,8.2,0.0,3.0,0.0,9.0,id_man_484
40.0,0.0,0.0,23.0,2.0,3.0,6.0,0.2,3.8,7.0,0.0,3.0,1.0,6.0,id_man_485
72.5,0.0,0.0,23.0,2.0,3.0,4.8,0.0,3.4,9.2,0.0,3.0,3.0,6.0,id_man_486
40.0,0.0,0.0,23.0,2.0,2.0,5.6,0.0,3.8,7.2,0.0,3.0,4.0,10.0,id_man_487
35.5,2.0,1.0,22.0,2.0,3.0,10.2,0.0,3.8,6.0,0.0,3.0,5.0,6.0,id_man_488
69.0,0.0,0.0,22.0,2.0,3.0,3.4,0.0,3.6,7.0,0.0,3.0,2.0,6.0,id_man_489
52.5,0.0,0.0,23.0,1.0,2.0,11.6,0.0,3.8,3.4,0.0,3.0,5.0,4.0,id_man_490
52.5,0.0,0.0,22.0,2.0,3.0,9.2,0.0,3.8,4.6,0.0,3.0,6.0,7.0,id_man_491
37.5,0.0,0.0,22.0,2.0,3.0,6.8,0.0,3.8,5.4,0.0,3.0,8.0,6.0,id_man_492
42.5,0.0,0.0,22.0,2.0,3.0,9.2,0.0,3.8,4.6,0.0,3.0,6.0,8.0,id_man_493
45.0,0.0,0.0,24.0,2.0,3.0,4.4,0.0,3.6,7.2,0.0,3.0,4.0,12.0,id_man_494
65.0,0.0,0.0,30.0,2.0,3.0,5.6,0.0,3.6,6.4,0.0,3.0,4.0,8.0,id_man_495
60.0,0.0,0.0,25.0,2.0,3.0,13.0,0.0,3.8,5.4,0.0,3.0,0.0,0.0,id_man_496
60.0,0.0,0.0,25.0,1.0,3.0,4.0,0.0,3.0,3.4,0.0,3.0,0.0,7.0,id_man_497
40.0,0.0,0.0,25.0,2.0,3.0,6.8,0.0,3.8,5.0,0.0,3.0,9.0,9.0,id_man_498
56.0,0.0,0.0,24.0,2.0,3.0,5.4,0.0,3.2,6.4,0.0,3.0,4.0,12.0,id_man_499
85.0,0.0,0.0,24.0,2.0,3.0,4.0,0.0,3.4,9.2,0.0,3.0,3.0,6.0,id_man_500
47.5,0.0,0.0,25.0,2.0,3.0,1.4,0.0,3.2,5.0,0.0,3.0,0.0,5.0,id_man_501
32.0,2.0,1.0,22.0,2.0,3.0,9.0,0.0,3.8,5.2,0.0,3.0,5.0,6.0,id_man_502
39.5,4.0,1.0,24.0,2.0,3.0,5.6,0.0,4.0,6.8,0.0,3.0,4.0,7.0,id_man_503
80.0,0.0,0.0,25.0,2.0,2.0,6.4,0.0,3.2,9.2,0.0,3.0,3.0,9.0,id_man_504
40.0,0.0,0.0,30.0,2.0,3.0,5.4,0.0,4.0,5.2,0.0,3.0,4.0,9.0,id_man_505
57.5,0.0,0.0,25.0,2.0,2.0,6.8,0.0,3.8,5.0,0.0,3.0,9.0,6.0,id_man_506
55.0,0.0,0.0,23.0,1.0,3.0,3.8,0.0,3.6,7.8,0.0,3.0,2.0,8.0,id_man_507
52.5,5.0,1.0,25.0,1.0,2.0,7.0,0.0,3.4,6.2,0.0,3.0,0.0,11.0,id_man_508
57.5,0.0,0.0,23.0,2.0,3.0,4.4,0.0,3.4,6.8,0.0,3.0,4.0,6.0,id_man_509
38.0,4.0,1.0,23.0,2.0,2.0,9.2,0.0,3.8,5.6,0.0,3.0,5.0,7.0,id_man_510
40.0,0.0,0.0,23.0,2.0,3.0,7.2,0.0,3.8,6.0,0.0,3.0,4.0,10.0,id_man_511
67.5,0.0,0.0,25.0,1.0,3.0,1.4,0.0,3.6,7.2,0.0,3.0,2.0,8.0,id_man_512
67.5,0.0,0.0,23.0,2.0,3.0,6.2,0.0,3.4,8.0,0.0,3.0,4.0,6.0,id_man_513
55.0,0.0,0.0,22.0,2.0,2.0,12.4,0.0,3.8,5.2,0.0,3.0,0.0,0.0,id_man_514
55.0,50.0,1.0,24.0,2.0,3.0,13.0,0.0,4.0,7.8,0.0,3.0,0.0,4.0,id_man_515
38.5,0.0,0.0,24.0,2.0,2.0,9.2,0.0,3.8,4.6,0.0,3.0,6.0,7.0,id_man_516
32.5,0.0,0.0,30.0,2.0,3.0,12.2,0.0,4.0,7.6,0.0,3.0,4.0,3.0,id_man_517
80.0,0.0,0.0,30.0,2.0,2.0,9.2,0.0,3.8,4.6,0.0,3.0,6.0,4.0,id_man_518
47.5,0.0,0.0,22.0,2.0,2.0,8.2,0.0,3.6,4.0,0.0,3.0,6.0,7.0,id_man_519
46.0,0.0,0.0,30.0,2.0,2.0,8.2,0.0,3.6,4.0,0.0,3.0,6.0,5.0,id_man_520
27.5,0.0,0.0,23.0,2.0,3.0,6.8,0.0,3.4,5.8,0.0,3.0,0.0,7.0,id_man_521
36.0,0.0,0.0,23.0,2.0,3.0,6.8,0.0,3.8,4.6,0.0,3.0,7.0,9.0,id_man_522
52.5,2.25,1.0,23.0,2.0,2.0,7.6,0.0,3.6,7.6,0.0,3.0,4.0,7.0,id_man_523
45.0,0.0,0.0,23.0,2.0,3.0,6.8,0.0,3.8,4.6,0.0,3.0,7.0,6.0,id_man_524
44.0,4.2,1.0,23.0,2.0,3.0,2.2,0.0,3.4,9.2,0.0,3.0,3.0,7.0,id_man_525
55.0,0.0,0.0,26.0,2.0,2.0,4.4,0.0,3.6,6.4,0.0,3.0,4.0,6.0,id_man_526
45.0,0.0,0.0,25.0,2.0,3.0,5.6,0.0,3.6,6.4,0.0,3.0,4.0,7.0,id_man_527
50.0,0.0,0.0,22.0,2.0,3.0,6.0,0.0,3.4,8.0,0.0,3.0,4.0,8.0,id_man_528
32.5,0.0,0.0,30.0,2.0,3.0,12.2,0.0,4.0,7.6,0.0,3.0,4.0,3.0,id_man_529
80.0,0.0,0.0,25.0,2.0,3.0,15.4,0.0,4.0,6.6,0.0,3.0,0.0,0.0,id_man_530
46.0,0.0,0.0,24.0,1.0,2.0,15.0,0.0,4.0,7.0,0.0,3.0,2.0,2.0,id_man_531
65.0,0.0,0.0,25.0,1.0,3.0,3.8,0.0,3.8,5.0,0.0,3.0,8.0,7.0,id_man_532
65.0,0.0,0.0,22.0,2.0,2.0,9.2,0.0,3.8,4.6,0.0,3.0,6.0,7.0,id_man_533
37.5,5.0,1.0,23.0,2.0,2.0,3.2,0.0,3.4,6.4,0.0,3.0,3.0,7.0,id_man_534
77.5,0.0,0.0,23.0,2.0,3.0,10.2,0.0,3.8,6.0,0.0,3.0,5.0,6.0,id_man_535
55.0,0.0,0.0,24.0,2.0,3.0,9.2,0.0,3.8,4.6,0.0,3.0,6.0,12.0,id_man_536
50.0,0.0,0.0,22.0,2.0,2.0,3.8,0.0,3.4,9.6,0.0,3.0,3.0,8.0,id_man_537
55.0,0.0,0.0,23.0,2.0,3.0,12.6,0.0,3.6,6.6,0.0,3.0,5.0,0.0,id_man_538
30.5,0.0,0.0,24.0,2.0,2.0,4.4,0.0,3.8,5.0,0.0,3.0,8.0,7.0,id_man_539
35.0,0.0,0.0,24.0,2.0,3.0,9.2,0.0,3.8,5.2,0.0,3.0,5.0,3.0,id_man_540
40.0,0.0,0.0,23.0,2.0,3.0,2.8,0.0,3.8,5.6,0.0,3.0,1.0,8.0,id_man_541
55.0,0.0,0.0,22.0,2.0,3.0,7.8,0.0,3.6,6.4,0.0,3.0,4.0,6.0,id_man_542
40.0,5.0,1.0,25.0,2.0,3.0,4.6,0.0,4.0,5.2,0.0,3.0,0.0,10.0,id_man_543
48.5,0.0,0.0,30.0,2.0,2.0,9.6,0.0,3.6,5.2,0.0,3.0,5.0,5.0,id_man_544
70.0,0.0,0.0,26.0,2.0,2.0,9.2,0.0,3.8,4.6,0.0,3.0,6.0,7.0,id_man_545
40.0,0.0,0.0,24.0,1.0,3.0,4.8,0.0,3.6,6.0,0.0,3.0,10.0,7.0,id_man_546
40.0,0.0,0.0,25.0,1.0,2.0,4.0,0.0,3.8,7.4,0.0,3.0,2.0,6.0,id_man_547
29.0,0.0,0.0,26.0,2.0,3.0,9.2,0.0,3.8,4.6,0.0,3.0,6.0,6.0,id_man_548
55.0,0.0,0.0,23.0,0.0,3.0,5.2,0.0,4.0,6.0,0.0,3.0,4.0,7.0,id_man_549
47.5,0.0,0.0,30.0,2.0,2.0,8.8,0.0,3.4,4.6,0.0,3.0,5.0,3.0,id_man_550
57.5,0.0,0.0,23.0,0.0,3.0,10.8,0.0,3.8,5.0,0.0,3.0,7.0,9.0,id_man_551
55.0,0.0,0.0,22.0,2.0,3.0,9.2,0.0,3.8,5.2,0.0,3.0,5.0,6.0,id_man_552
55.0,0.0,0.0,22.0,2.0,3.0,6.8,0.0,3.8,4.6,0.0,3.0,7.0,6.0,id_man_553
50.0,0.0,0.0,25.0,2.0,3.0,10.0,0.0,3.6,5.0,0.0,3.0,5.0,10.0,id_man_554
27.5,0.0,0.0,23.0,0.0,2.0,6.2,0.0,3.6,7.2,0.0,3.0,0.0,0.0,id_man_555
65.0,0.0,0.0,22.0,2.0,2.0,9.0,0.0,3.8,6.0,0.0,3.0,5.0,6.0,id_man_556
28.0,3.0,1.0,25.0,2.0,3.0,2.2,0.0,3.4,8.0,0.0,3.0,3.0,4.0,id_man_557
77.5,0.0,0.0,23.0,2.0,3.0,10.2,0.0,3.8,6.0,0.0,3.0,5.0,6.0,id_man_558
50.0,0.0,0.0,24.0,2.0,3.0,10.2,0.0,3.8,5.2,0.0,3.0,5.0,6.0,id_man_559
60.0,0.0,0.0,22.0,2.0,3.0,7.0,0.0,3.6,7.6,0.0,3.0,4.0,6.0,id_man_560
35.0,0.0,0.0,23.0,2.0,3.0,3.0,0.0,4.0,6.4,0.0,3.0,5.0,2.0,id_man_561
50.0,0.0,0.0,26.0,2.0,2.0,5.8,0.0,3.4,4.0,0.0,3.0,7.0,8.0,id_man_562
40.0,0.0,0.0,23.0,2.0,3.0,6.8,0.0,3.8,5.0,0.0,3.0,9.0,6.0,id_man_563
70.0,0.0,0.0,25.0,2.0,3.0,4.6,0.0,3.8,5.4,0.0,3.0,8.0,5.0,id_man_564
52.5,0.0,0.0,26.0,2.0,3.0,12.2,0.0,3.6,6.8,0.0,3.0,5.0,13.0,id_man_565
42.0,0.0,0.0,22.0,2.0,2.0,9.2,0.0,3.8,4.6,0.0,3.0,6.0,6.0,id_man_566
50.0,0.0,0.0,23.0,2.0,3.0,1.8,0.0,3.8,6.6,0.0,3.0,1.0,6.0,id_man_567
27.5,0.0,0.0,23.0,2.0,3.0,8.8,0.0,3.8,5.6,0.0,3.0,5.0,7.0,id_man_568
52.5,0.0,0.0,22.0,2.0,2.0,6.8,0.0,3.8,4.6,0.0,3.0,7.0,9.0,id_man_569
60.0,0.0,0.0,23.0,2.0,2.0,9.2,0.0,3.8,4.6,0.0,3.0,6.0,6.0,id_man_570
40.0,0.0,0.0,22.0,2.0,3.0,9.2,0.0,3.8,5.6,0.0,3.0,5.0,6.0,id_man_571
55.0,0.0,0.0,25.0,2.0,2.0,9.2,0.0,3.8,4.6,0.0,3.0,6.0,10.0,id_man_572
37.5,0.0,0.0,22.0,2.0,2.0,4.8,0.0,3.6,6.0,0.0,3.0,10.0,7.0,id_man_573
65.0,0.0,0.0,22.0,2.0,3.0,10.2,0.0,3.8,6.0,0.0,3.0,5.0,6.0,id_man_574
55.0,0.0,0.0,23.0,2.0,3.0,5.4,0.0,4.0,5.2,0.0,3.0,4.0,0.0,id_man_575
65.0,7.8,1.0,22.0,2.0,3.0,9.0,0.0,3.8,6.0,0.0,3.0,5.0,7.0,id_man_576
70.0,0.0,0.0,23.0,2.0,3.0,15.2,1.0,4.0,6.6,0.0,3.0,0.0,0.0,id_man_577
65.0,0.0,0.0,24.0,2.0,2.0,6.8,0.0,3.8,4.6,0.0,3.0,7.0,11.0,id_man_578
85.0,0.0,0.0,22.0,2.0,3.0,2.2,0.0,3.4,7.0,0.0,3.0,3.0,3.0,id_man_579
42.0,0.0,0.0,22.0,2.0,3.0,13.8,0.0,4.0,7.0,0.0,3.0,6.0,0.0,id_man_580
37.5,0.0,0.0,22.0,2.0,3.0,10.2,0.0,3.8,5.2,0.0,3.0,5.0,5.0,id_man_581
9.6,0.0,0.0,25.0,2.0,2.0,2.6,0.0,3.2,4.2,0.0,3.0,0.0,5.0,id_man_582
50.0,0.0,0.0,25.0,2.0,3.0,9.2,0.0,3.8,6.0,0.0,3.0,5.0,4.0,id_man_583
30.0,0.0,0.0,22.0,2.0,3.0,6.8,0.0,3.8,4.6,0.0,3.0,7.0,8.0,id_man_584
77.5,0.0,0.0,25.0,2.0,2.0,6.0,0.0,3.2,6.4,0.0,3.0,4.0,7.0,id_man_585
62.5,0.0,0.0,25.0,2.0,3.0,6.8,0.0,3.8,4.6,0.0,3.0,7.0,5.0,id_man_586
55.0,0.0,0.0,22.0,2.0,3.0,6.8,0.0,3.8,4.6,0.0,3.0,7.0,6.0,id_man_587
